byte	frequency
235	0.999670656997156
236	0.9997225513458002
237	0.9996931687482306
238	0.9996857091373952
239	0.9997426705598127
240	0.9996872046350451
241	0.9997326582305021
242	0.9996353838518791
243	0.9997020608063059
244	0.9996431277715231
245	0.9997525865062744
246	0.9996976229403666
247	0.9996600168460944
248	0.999667625584032
249	0.9997108870712683
250	0.9996736814586388
251	0.9996901902757352
252	0.9996916804101686
253	0.9996492928812376
254	0.9996431277715231
255	0.9997871837427619
